event_time,meter_id,global_active_power
2009-07-12 06:54:00,M016,0.7
2009-07-12 06:55:00,M001,0.2
2009-07-12 06:56:00,M002,0.144
2009-07-12 06:57:00,M003,0.13
2009-07-12 06:58:00,M004,0.13
2009-07-12 06:59:00,M005,0.13
2009-07-12 07:00:00,M006,0.13
2009-07-12 07:01:00,M007,0.13
2009-07-12 07:02:00,M008,0.13
2009-07-12 07:03:00,M009,0.455
2009-07-12 07:04:00,M010,0.658
2009-07-12 07:05:00,M011,0.84
2009-07-12 07:06:00,M012,0.826
2009-07-12 07:07:00,M013,0.826
2009-07-12 07:08:00,M014,0.819
2009-07-12 07:09:00,M015,0.819
2009-07-12 07:10:00,M016,0.812
2009-07-12 07:11:00,M001,0.23
2009-07-12 07:12:00,M002,0.228
2009-07-12 07:13:00,M003,0.226
2009-07-12 07:14:00,M004,0.226
2009-07-12 07:15:00,M005,0.226
2009-07-12 07:16:00,M006,0.224
2009-07-12 07:17:00,M007,0.224
2009-07-12 07:18:00,M008,0.224
2009-07-12 07:19:00,M009,0.784
2009-07-12 07:20:00,M010,0.784
2009-07-12 07:21:00,M011,0.63
2009-07-12 07:22:00,M012,0.455
2009-07-12 07:23:00,M013,0.455
2009-07-12 07:24:00,M014,0.455
2009-07-12 07:25:00,M015,0.455
2009-07-12 07:26:00,M016,0.455
2009-07-12 07:27:00,M001,0.13
2009-07-12 07:28:00,M002,0.13
2009-07-12 07:29:00,M003,0.13
2009-07-12 07:30:00,M004,0.178
2009-07-12 07:31:00,M005,0.206
2009-07-12 07:32:00,M006,0.292
2009-07-12 07:33:00,M007,0.292
2009-07-12 07:34:00,M008,0.29
2009-07-12 07:35:00,M009,1.015
2009-07-12 07:36:00,M010,1.015
2009-07-12 07:37:00,M011,1.008
2009-07-12 07:38:00,M012,2.114
2009-07-12 07:39:00,M013,3.213
2009-07-12 07:40:00,M014,3.311
2009-07-12 07:41:00,M015,3.388
2009-07-12 07:42:00,M016,3.402
2009-07-12 07:43:00,M001,0.65
2009-07-12 07:44:00,M002,0.214
2009-07-12 07:45:00,M003,0.214
2009-07-12 07:46:00,M004,0.288
2009-07-12 07:47:00,M005,0.32
2009-07-12 07:48:00,M006,0.314
2009-07-12 07:49:00,M007,0.312
2009-07-12 07:50:00,M008,0.31
2009-07-12 07:51:00,M009,1.085
2009-07-12 07:52:00,M010,1.071
2009-07-12 07:53:00,M011,1.064
2009-07-12 07:54:00,M012,1.057
2009-07-12 07:55:00,M013,1.05
2009-07-12 07:56:00,M014,1.05
2009-07-12 07:57:00,M015,1.043
2009-07-12 07:58:00,M016,1.043
2009-07-12 07:59:00,M001,0.298
2009-07-12 08:00:00,M002,0.298
2009-07-12 08:01:00,M003,0.296
2009-07-12 08:02:00,M004,0.296
2009-07-12 08:03:00,M005,0.232
2009-07-12 08:04:00,M006,0.202
2009-07-12 08:05:00,M007,0.202
2009-07-12 08:06:00,M008,0.202
2009-07-12 08:07:00,M009,0.707
2009-07-12 08:08:00,M010,0.7
2009-07-12 08:09:00,M011,0.707
2009-07-12 08:10:00,M012,0.7
2009-07-12 08:11:00,M013,0.7
2009-07-12 08:12:00,M014,0.7
2009-07-12 08:13:00,M015,0.7
2009-07-12 08:14:00,M016,0.7
2009-07-12 08:15:00,M001,0.2
2009-07-12 08:16:00,M002,0.2
2009-07-12 08:17:00,M003,0.254
2009-07-12 08:18:00,M004,0.232
2009-07-12 08:19:00,M005,0.206
2009-07-12 08:20:00,M006,0.206
2009-07-12 08:21:00,M007,0.204
2009-07-12 08:22:00,M008,0.202
2009-07-12 08:23:00,M009,0.7
2009-07-12 08:24:00,M010,0.7
2009-07-12 08:25:00,M011,0.693
2009-07-12 08:26:00,M012,0.693
2009-07-12 08:27:00,M013,0.7
2009-07-12 08:28:00,M014,0.952
2009-07-12 08:29:00,M015,1.071
2009-07-12 08:30:00,M016,0.826
2009-07-12 08:31:00,M001,0.234
2009-07-12 08:32:00,M002,0.232
2009-07-12 08:33:00,M003,0.232
2009-07-12 08:34:00,M004,0.23
2009-07-12 08:35:00,M005,0.228
2009-07-12 08:36:00,M006,0.228
2009-07-12 08:37:00,M007,0.226
2009-07-12 08:38:00,M008,0.224
2009-07-12 08:39:00,M009,0.784
2009-07-12 08:40:00,M010,0.784
2009-07-12 08:41:00,M011,0.784
2009-07-12 08:42:00,M012,0.784
2009-07-12 08:43:00,M013,0.784
2009-07-12 08:44:00,M014,0.784
2009-07-12 08:45:00,M015,0.574
2009-07-12 08:46:00,M016,0.455
2009-07-12 08:47:00,M001,0.13
2009-07-12 08:48:00,M002,0.128
2009-07-12 08:49:00,M003,0.128
2009-07-12 08:50:00,M004,0.13
2009-07-12 08:51:00,M005,0.13
2009-07-12 08:52:00,M006,0.128
2009-07-12 08:53:00,M007,0.128
2009-07-12 08:54:00,M008,0.13
2009-07-12 08:55:00,M009,0.455
2009-07-12 08:56:00,M010,0.455
2009-07-12 08:57:00,M011,0.455
2009-07-12 08:58:00,M012,0.448
2009-07-12 08:59:00,M013,0.448
2009-07-12 09:00:00,M014,1.309
2009-07-12 09:01:00,M015,2.66
2009-07-12 09:02:00,M016,2.765
2009-07-12 09:03:00,M001,0.816
2009-07-12 09:04:00,M002,0.89
2009-07-12 09:05:00,M003,0.63
2009-07-12 09:06:00,M004,0.208
2009-07-12 09:07:00,M005,0.206
2009-07-12 09:08:00,M006,0.206
2009-07-12 09:09:00,M007,0.204
2009-07-12 09:10:00,M008,0.268
2009-07-12 09:11:00,M009,1.092
2009-07-12 09:12:00,M010,1.078
2009-07-12 09:13:00,M011,1.071
2009-07-12 09:14:00,M012,1.064
2009-07-12 09:15:00,M013,1.064
2009-07-12 09:16:00,M014,1.057
2009-07-12 09:17:00,M015,0.84
2009-07-12 09:18:00,M016,0.805
2009-07-12 09:19:00,M001,0.228
2009-07-12 09:20:00,M002,0.228
2009-07-12 09:21:00,M003,0.226
2009-07-12 09:22:00,M004,0.226
2009-07-12 09:23:00,M005,0.226
2009-07-12 09:24:00,M006,0.226
2009-07-12 09:25:00,M007,0.226
2009-07-12 09:26:00,M008,0.226
2009-07-12 09:27:00,M009,0.616
2009-07-12 09:28:00,M010,0.455
2009-07-12 09:29:00,M011,0.455
2009-07-12 09:30:00,M012,0.448
2009-07-12 09:31:00,M013,0.455
2009-07-12 09:32:00,M014,0.455
2009-07-12 09:33:00,M015,0.455
2009-07-12 09:34:00,M016,0.455
2009-07-12 09:35:00,M001,0.13
2009-07-12 09:36:00,M002,0.128
2009-07-12 09:37:00,M003,0.128
2009-07-12 09:38:00,M004,0.13
2009-07-12 09:39:00,M005,0.13
2009-07-12 09:40:00,M006,0.13
2009-07-12 09:41:00,M007,0.13
2009-07-12 09:42:00,M008,0.13
2009-07-12 09:43:00,M009,0.448
2009-07-12 09:44:00,M010,0.448
2009-07-12 09:45:00,M011,0.448
2009-07-12 09:46:00,M012,0.448
2009-07-12 09:47:00,M013,0.448
2009-07-12 09:48:00,M014,0.448
2009-07-12 09:49:00,M015,0.455
2009-07-12 09:50:00,M016,0.455
2009-07-12 09:51:00,M001,0.184
2009-07-12 09:52:00,M002,0.278
2009-07-12 09:53:00,M003,0.314
2009-07-12 09:54:00,M004,0.31
2009-07-12 09:55:00,M005,0.338
2009-07-12 09:56:00,M006,0.392
2009-07-12 09:57:00,M007,0.388
2009-07-12 09:58:00,M008,0.386
2009-07-12 09:59:00,M009,1.351
2009-07-12 10:00:00,M010,1.337
2009-07-12 10:01:00,M011,1.337
2009-07-12 10:02:00,M012,1.33
2009-07-12 10:03:00,M013,1.316
2009-07-12 10:04:00,M014,1.267
2009-07-12 10:05:00,M015,1.085
2009-07-12 10:06:00,M016,1.085
2009-07-12 10:07:00,M001,0.308
2009-07-12 10:08:00,M002,0.308
2009-07-12 10:09:00,M003,0.246
2009-07-12 10:10:00,M004,0.212
2009-07-12 10:11:00,M005,0.21
2009-07-12 10:12:00,M006,0.21
2009-07-12 10:13:00,M007,0.21
2009-07-12 10:14:00,M008,0.208
2009-07-12 10:15:00,M009,0.728
2009-07-12 10:16:00,M010,0.728
2009-07-12 10:17:00,M011,0.721
2009-07-12 10:18:00,M012,0.721
2009-07-12 10:19:00,M013,0.721
2009-07-12 10:20:00,M014,0.721
2009-07-12 10:21:00,M015,0.714
2009-07-12 10:22:00,M016,1.806
2009-07-12 10:23:00,M001,0.834
2009-07-12 10:24:00,M002,0.864
2009-07-12 10:25:00,M003,0.886
2009-07-12 10:26:00,M004,0.89
2009-07-12 10:27:00,M005,0.686
2009-07-12 10:28:00,M006,0.202
2009-07-12 10:29:00,M007,0.202
2009-07-12 10:30:00,M008,0.204
2009-07-12 10:31:00,M009,0.714
2009-07-12 10:32:00,M010,0.714
2009-07-12 10:33:00,M011,0.714
2009-07-12 10:34:00,M012,1.043
2009-07-12 10:35:00,M013,1.092
2009-07-12 10:36:00,M014,1.085
2009-07-12 10:37:00,M015,2.226
2009-07-12 10:38:00,M016,5.012
2009-07-12 10:39:00,M001,1.464
2009-07-12 10:40:00,M002,1.482
2009-07-12 10:41:00,M003,1.47
2009-07-12 10:42:00,M004,1.406
2009-07-12 10:43:00,M005,1.384
2009-07-12 10:44:00,M006,1.378
2009-07-12 10:45:00,M007,1.368
2009-07-12 10:46:00,M008,1.366
2009-07-12 10:47:00,M009,4.802
2009-07-12 10:48:00,M010,4.788
2009-07-12 10:49:00,M011,4.781
2009-07-12 10:50:00,M012,4.788
2009-07-12 10:51:00,M013,4.55
2009-07-12 10:52:00,M014,4.508
2009-07-12 10:53:00,M015,4.291
2009-07-12 10:54:00,M016,4.291
2009-07-12 10:55:00,M001,1.218
2009-07-12 10:56:00,M002,1.216
2009-07-12 10:57:00,M003,1.212
2009-07-12 10:58:00,M004,1.21
2009-07-12 10:59:00,M005,1.202
2009-07-12 11:00:00,M006,1.204
2009-07-12 11:01:00,M007,1.2
2009-07-12 11:02:00,M008,1.198
2009-07-12 11:03:00,M009,4.2
2009-07-12 11:04:00,M010,4.305
2009-07-12 11:05:00,M011,4.249
2009-07-12 11:06:00,M012,4.263
2009-07-12 11:07:00,M013,4.249
2009-07-12 11:08:00,M014,4.242
2009-07-12 11:09:00,M015,4.102
2009-07-12 11:10:00,M016,4.109
2009-07-12 11:11:00,M001,1.18
2009-07-12 11:12:00,M002,1.172
2009-07-12 11:13:00,M003,1.17
2009-07-12 11:14:00,M004,1.162
2009-07-12 11:15:00,M005,1.16
2009-07-12 11:16:00,M006,1.264
2009-07-12 11:17:00,M007,0.292
2009-07-12 11:18:00,M008,0.232
2009-07-12 11:19:00,M009,0.805
2009-07-12 11:20:00,M010,0.805
2009-07-12 11:21:00,M011,0.805
2009-07-12 11:22:00,M012,0.805
2009-07-12 11:23:00,M013,0.798
2009-07-12 11:24:00,M014,0.798
2009-07-12 11:25:00,M015,0.798
2009-07-12 11:26:00,M016,0.791
2009-07-12 11:27:00,M001,0.282
2009-07-12 11:28:00,M002,0.3
2009-07-12 11:29:00,M003,0.3
2009-07-12 11:30:00,M004,0.296
2009-07-12 11:31:00,M005,0.296
2009-07-12 11:32:00,M006,0.284
2009-07-12 11:33:00,M007,0.202
2009-07-12 11:34:00,M008,0.2
2009-07-12 11:35:00,M009,0.7
2009-07-12 11:36:00,M010,0.7
2009-07-12 11:37:00,M011,0.7
2009-07-12 11:38:00,M012,0.693
2009-07-12 11:39:00,M013,0.693
2009-07-12 11:40:00,M014,0.574
2009-07-12 11:41:00,M015,0.455
2009-07-12 11:42:00,M016,0.455
2009-07-12 11:43:00,M001,0.13
2009-07-12 11:44:00,M002,0.13
2009-07-12 11:45:00,M003,0.13
2009-07-12 11:46:00,M004,0.13
2009-07-12 11:47:00,M005,0.38
2009-07-12 11:48:00,M006,0.76
2009-07-12 11:49:00,M007,0.788
2009-07-12 11:50:00,M008,0.812
2009-07-12 11:51:00,M009,2.87
2009-07-12 11:52:00,M010,1.785
2009-07-12 11:53:00,M011,0.448
2009-07-12 11:54:00,M012,0.448
2009-07-12 11:55:00,M013,0.448
2009-07-12 11:56:00,M014,0.455
2009-07-12 11:57:00,M015,0.644
2009-07-12 11:58:00,M016,0.833
2009-07-12 11:59:00,M001,0.234
2009-07-12 12:00:00,M002,0.234
2009-07-12 12:01:00,M003,0.232
2009-07-12 12:02:00,M004,0.23
2009-07-12 12:03:00,M005,0.23
2009-07-12 12:04:00,M006,0.228
2009-07-12 12:05:00,M007,0.228
2009-07-12 12:06:00,M008,0.228
2009-07-12 12:07:00,M009,0.798
2009-07-12 12:08:00,M010,0.798
2009-07-12 12:09:00,M011,0.791
2009-07-12 12:10:00,M012,0.784
2009-07-12 12:11:00,M013,0.784
2009-07-12 12:12:00,M014,0.784
2009-07-12 12:13:00,M015,0.784
2009-07-12 12:14:00,M016,0.595
2009-07-12 12:15:00,M001,0.208
2009-07-12 12:16:00,M002,0.208
2009-07-12 12:17:00,M003,0.208
2009-07-12 12:18:00,M004,0.206
2009-07-12 12:19:00,M005,0.254
2009-07-12 12:20:00,M006,0.29
2009-07-12 12:21:00,M007,0.288
2009-07-12 12:22:00,M008,0.29
2009-07-12 12:23:00,M009,1.008
2009-07-12 12:24:00,M010,1.001
2009-07-12 12:25:00,M011,1.001
2009-07-12 12:26:00,M012,1.001
2009-07-12 12:27:00,M013,0.931
2009-07-12 12:28:00,M014,0.756
2009-07-12 12:29:00,M015,0.756
2009-07-12 12:30:00,M016,0.756
2009-07-12 12:31:00,M001,0.214
2009-07-12 12:32:00,M002,0.214
2009-07-12 12:33:00,M003,0.212
2009-07-12 12:34:00,M004,0.212
2009-07-12 12:35:00,M005,0.21
2009-07-12 12:36:00,M006,0.208
2009-07-12 12:37:00,M007,0.208
2009-07-12 12:38:00,M008,0.208
2009-07-12 12:39:00,M009,1.008
2009-07-12 12:40:00,M010,1.106
2009-07-12 12:41:00,M011,1.085
2009-07-12 12:42:00,M012,1.078
2009-07-12 12:43:00,M013,1.071
2009-07-12 12:44:00,M014,1.071
2009-07-12 12:45:00,M015,1.064
2009-07-12 12:46:00,M016,1.064
2009-07-12 12:47:00,M001,0.302
2009-07-12 12:48:00,M002,0.3
2009-07-12 12:49:00,M003,0.298
2009-07-12 12:50:00,M004,0.298
2009-07-12 12:51:00,M005,0.298
2009-07-12 12:52:00,M006,0.296
2009-07-12 12:53:00,M007,0.294
2009-07-12 12:54:00,M008,0.296
2009-07-12 12:55:00,M009,1.029
2009-07-12 12:56:00,M010,0.742
2009-07-12 12:57:00,M011,0.707
2009-07-12 12:58:00,M012,0.707
2009-07-12 12:59:00,M013,0.707
2009-07-12 13:00:00,M014,0.707
2009-07-12 13:01:00,M015,0.7
2009-07-12 13:02:00,M016,0.931
2009-07-12 13:03:00,M001,0.274
2009-07-12 13:04:00,M002,0.276
2009-07-12 13:05:00,M003,0.274
2009-07-12 13:06:00,M004,0.206
2009-07-12 13:07:00,M005,0.206
2009-07-12 13:08:00,M006,0.206
2009-07-12 13:09:00,M007,0.204
2009-07-12 13:10:00,M008,0.458
2009-07-12 13:11:00,M009,2.94
2009-07-12 13:12:00,M010,3.024
2009-07-12 13:13:00,M011,3.122
2009-07-12 13:14:00,M012,3.115
2009-07-12 13:15:00,M013,2.38
2009-07-12 13:16:00,M014,0.462
2009-07-12 13:17:00,M015,0.455
2009-07-12 13:18:00,M016,0.455
2009-07-12 13:19:00,M001,0.13
2009-07-12 13:20:00,M002,0.13
2009-07-12 13:21:00,M003,0.23
2009-07-12 13:22:00,M004,0.24
2009-07-12 13:23:00,M005,0.236
2009-07-12 13:24:00,M006,0.236
2009-07-12 13:25:00,M007,0.234
2009-07-12 13:26:00,M008,0.234
2009-07-12 13:27:00,M009,0.812
2009-07-12 13:28:00,M010,0.812
2009-07-12 13:29:00,M011,0.805
2009-07-12 13:30:00,M012,0.805
2009-07-12 13:31:00,M013,0.798
2009-07-12 13:32:00,M014,0.798
2009-07-12 13:33:00,M015,0.798
2009-07-12 13:34:00,M016,0.798
2009-07-12 13:35:00,M001,0.226
2009-07-12 13:36:00,M002,0.226
2009-07-12 13:37:00,M003,0.226
2009-07-12 13:38:00,M004,0.136
2009-07-12 13:39:00,M005,0.132
2009-07-12 13:40:00,M006,0.13
2009-07-12 13:41:00,M007,0.13
2009-07-12 13:42:00,M008,0.13
2009-07-12 13:43:00,M009,0.455
2009-07-12 13:44:00,M010,0.455
2009-07-12 13:45:00,M011,0.455
2009-07-12 13:46:00,M012,0.455
2009-07-12 13:47:00,M013,0.462
2009-07-12 13:48:00,M014,0.455
2009-07-12 13:49:00,M015,0.623
2009-07-12 13:50:00,M016,0.728
2009-07-12 13:51:00,M001,0.208
2009-07-12 13:52:00,M002,0.208
2009-07-12 13:53:00,M003,0.206
2009-07-12 13:54:00,M004,0.204
2009-07-12 13:55:00,M005,0.202
2009-07-12 13:56:00,M006,0.202
2009-07-12 13:57:00,M007,0.2
2009-07-12 13:58:00,M008,0.2
2009-07-12 13:59:00,M009,0.7
2009-07-12 14:00:00,M010,0.693
2009-07-12 14:01:00,M011,0.693
2009-07-12 14:02:00,M012,0.63
2009-07-12 14:03:00,M013,0.84
2009-07-12 14:04:00,M014,0.826
2009-07-12 14:05:00,M015,0.819
2009-07-12 14:06:00,M016,0.812
2009-07-12 14:07:00,M001,0.23
2009-07-12 14:08:00,M002,0.228
2009-07-12 14:09:00,M003,0.23
2009-07-12 14:10:00,M004,0.23
2009-07-12 14:11:00,M005,0.228
2009-07-12 14:12:00,M006,0.228
2009-07-12 14:13:00,M007,0.228
2009-07-12 14:14:00,M008,0.228
2009-07-12 14:15:00,M009,0.798
2009-07-12 14:16:00,M010,0.798
2009-07-12 14:17:00,M011,0.798
2009-07-12 14:18:00,M012,0.798
2009-07-12 14:19:00,M013,0.644
2009-07-12 14:20:00,M014,0.462
2009-07-12 14:21:00,M015,0.462
2009-07-12 14:22:00,M016,0.462
2009-07-12 14:23:00,M001,0.132
2009-07-12 14:24:00,M002,0.132
2009-07-12 14:25:00,M003,0.132
2009-07-12 14:26:00,M004,0.132
2009-07-12 14:27:00,M005,0.13
2009-07-12 14:28:00,M006,0.13
2009-07-12 14:29:00,M007,0.13
2009-07-12 14:30:00,M008,0.132
2009-07-12 14:31:00,M009,0.462
2009-07-12 14:32:00,M010,0.462
2009-07-12 14:33:00,M011,0.455
2009-07-12 14:34:00,M012,0.462
2009-07-12 14:35:00,M013,0.889
2009-07-12 14:36:00,M014,2.688
2009-07-12 14:37:00,M015,3.01
2009-07-12 14:38:00,M016,3.15
2009-07-12 14:39:00,M001,0.908
2009-07-12 14:40:00,M002,0.654
2009-07-12 14:41:00,M003,0.21
2009-07-12 14:42:00,M004,0.208
2009-07-12 14:43:00,M005,0.266
2009-07-12 14:44:00,M006,0.32
2009-07-12 14:45:00,M007,0.4
2009-07-12 14:46:00,M008,0.398
2009-07-12 14:47:00,M009,1.386
2009-07-12 14:48:00,M010,1.379
2009-07-12 14:49:00,M011,1.365
2009-07-12 14:50:00,M012,1.155
2009-07-12 14:51:00,M013,1.12
2009-07-12 14:52:00,M014,1.113
2009-07-12 14:53:00,M015,1.106
2009-07-12 14:54:00,M016,1.106
2009-07-12 14:55:00,M001,0.314
2009-07-12 14:56:00,M002,0.312
2009-07-12 14:57:00,M003,0.312
2009-07-12 14:58:00,M004,0.31
2009-07-12 14:59:00,M005,0.308
2009-07-12 15:00:00,M006,0.306
2009-07-12 15:01:00,M007,0.3
2009-07-12 15:02:00,M008,0.212
2009-07-12 15:03:00,M009,0.735
2009-07-12 15:04:00,M010,0.728
2009-07-12 15:05:00,M011,0.728
2009-07-12 15:06:00,M012,0.728
2009-07-12 15:07:00,M013,0.728
2009-07-12 15:08:00,M014,0.728
2009-07-12 15:09:00,M015,0.728
2009-07-12 15:10:00,M016,0.728
2009-07-12 15:11:00,M001,0.206
2009-07-12 15:12:00,M002,0.208
2009-07-12 15:13:00,M003,0.206
2009-07-12 15:14:00,M004,0.206
2009-07-12 15:15:00,M005,0.206
2009-07-12 15:16:00,M006,0.206
2009-07-12 15:17:00,M007,0.206
2009-07-12 15:18:00,M008,0.206
2009-07-12 15:19:00,M009,0.721
2009-07-12 15:20:00,M010,0.721
2009-07-12 15:21:00,M011,0.714
2009-07-12 15:22:00,M012,0.714
2009-07-12 15:23:00,M013,0.721
2009-07-12 15:24:00,M014,0.714
2009-07-12 15:25:00,M015,1.036
2009-07-12 15:26:00,M016,1.134
2009-07-12 15:27:00,M001,0.348
2009-07-12 15:28:00,M002,0.314
2009-07-12 15:29:00,M003,0.312
2009-07-12 15:30:00,M004,0.31
2009-07-12 15:31:00,M005,0.308
2009-07-12 15:32:00,M006,0.306
2009-07-12 15:33:00,M007,0.304
2009-07-12 15:34:00,M008,0.302
2009-07-12 15:35:00,M009,1.05
2009-07-12 15:36:00,M010,1.05
2009-07-12 15:37:00,M011,1.05
2009-07-12 15:38:00,M012,0.938
2009-07-12 15:39:00,M013,0.798
2009-07-12 15:40:00,M014,0.798
2009-07-12 15:41:00,M015,0.798
2009-07-12 15:42:00,M016,0.805
2009-07-12 15:43:00,M001,0.206
2009-07-12 15:44:00,M002,0.134
2009-07-12 15:45:00,M003,0.132
2009-07-12 15:46:00,M004,0.132
2009-07-12 15:47:00,M005,0.132
2009-07-12 15:48:00,M006,0.132
2009-07-12 15:49:00,M007,0.132
2009-07-12 15:50:00,M008,0.132
2009-07-12 15:51:00,M009,0.462
2009-07-12 15:52:00,M010,0.462
2009-07-12 15:53:00,M011,0.462
2009-07-12 15:54:00,M012,0.462
2009-07-12 15:55:00,M013,1.113
2009-07-12 15:56:00,M014,2.709
2009-07-12 15:57:00,M015,2.793
2009-07-12 15:58:00,M016,2.884
2009-07-12 15:59:00,M001,0.834
2009-07-12 16:00:00,M002,0.526
2009-07-12 16:01:00,M003,0.132
2009-07-12 16:02:00,M004,0.132
2009-07-12 16:03:00,M005,0.132
2009-07-12 16:04:00,M006,0.132
2009-07-12 16:05:00,M007,0.132
2009-07-12 16:06:00,M008,0.132
2009-07-12 16:07:00,M009,0.462
2009-07-12 16:08:00,M010,0.735
2009-07-12 16:09:00,M011,0.854
2009-07-12 16:10:00,M012,0.84
2009-07-12 16:11:00,M013,0.833
2009-07-12 16:12:00,M014,0.833
2009-07-12 16:13:00,M015,0.917
2009-07-12 16:14:00,M016,1.099
2009-07-12 16:15:00,M001,0.312
2009-07-12 16:16:00,M002,0.31
2009-07-12 16:17:00,M003,0.308
2009-07-12 16:18:00,M004,0.306
2009-07-12 16:19:00,M005,0.304
2009-07-12 16:20:00,M006,0.302
2009-07-12 16:21:00,M007,0.298
2009-07-12 16:22:00,M008,0.298
2009-07-12 16:23:00,M009,1.029
2009-07-12 16:24:00,M010,1.029
2009-07-12 16:25:00,M011,0.875
2009-07-12 16:26:00,M012,0.7
2009-07-12 16:27:00,M013,0.686
2009-07-12 16:28:00,M014,0.455
2009-07-12 16:29:00,M015,0.455
2009-07-12 16:30:00,M016,0.455
2009-07-12 16:31:00,M001,0.132
2009-07-12 16:32:00,M002,0.132
2009-07-12 16:33:00,M003,0.132
2009-07-12 16:34:00,M004,0.132
2009-07-12 16:35:00,M005,0.132
2009-07-12 16:36:00,M006,0.132
2009-07-12 16:37:00,M007,0.132
2009-07-12 16:38:00,M008,0.132
2009-07-12 16:39:00,M009,0.455
2009-07-12 16:40:00,M010,0.455
2009-07-12 16:41:00,M011,0.455
2009-07-12 16:42:00,M012,0.455
2009-07-12 16:43:00,M013,0.455
2009-07-12 16:44:00,M014,0.455
2009-07-12 16:45:00,M015,0.462
2009-07-12 16:46:00,M016,0.455
2009-07-12 16:47:00,M001,0.13
2009-07-12 16:48:00,M002,0.132
2009-07-12 16:49:00,M003,0.132
2009-07-12 16:50:00,M004,0.238
2009-07-12 16:51:00,M005,0.242
2009-07-12 16:52:00,M006,0.238
2009-07-12 16:53:00,M007,0.236
2009-07-12 16:54:00,M008,0.234
2009-07-12 16:55:00,M009,0.819
2009-07-12 16:56:00,M010,0.812
2009-07-12 16:57:00,M011,0.805
2009-07-12 16:58:00,M012,0.805
2009-07-12 16:59:00,M013,0.805
2009-07-12 17:00:00,M014,0.805
2009-07-12 17:01:00,M015,1.918
2009-07-12 17:02:00,M016,2.933
2009-07-12 17:03:00,M001,0.718
2009-07-12 17:04:00,M002,0.594
2009-07-12 17:05:00,M003,0.596
2009-07-12 17:06:00,M004,0.606
2009-07-12 17:07:00,M005,0.544
2009-07-12 17:08:00,M006,0.496
2009-07-12 17:09:00,M007,0.498
2009-07-12 17:10:00,M008,0.496
2009-07-12 17:11:00,M009,1.722
2009-07-12 17:12:00,M010,1.722
2009-07-12 17:13:00,M011,1.764
2009-07-12 17:14:00,M012,3.927
2009-07-12 17:15:00,M013,4.004
2009-07-12 17:16:00,M014,4.102
2009-07-12 17:17:00,M015,4.144
2009-07-12 17:18:00,M016,4.158
2009-07-12 17:19:00,M001,0.548
2009-07-12 17:20:00,M002,0.564
2009-07-12 17:21:00,M003,0.592
2009-07-12 17:22:00,M004,0.522
2009-07-12 17:23:00,M005,0.868
2009-07-12 17:24:00,M006,0.768
2009-07-12 17:25:00,M007,0.85
2009-07-12 17:26:00,M008,0.77
2009-07-12 17:27:00,M009,2.709
2009-07-12 17:28:00,M010,2.73
2009-07-12 17:29:00,M011,2.744
2009-07-12 17:30:00,M012,2.87
2009-07-12 17:31:00,M013,2.877
2009-07-12 17:32:00,M014,2.359
2009-07-12 17:33:00,M015,2.044
2009-07-12 17:34:00,M016,2.695
2009-07-12 17:35:00,M001,0.668
2009-07-12 17:36:00,M002,0.374
2009-07-12 17:37:00,M003,0.374
2009-07-12 17:38:00,M004,0.372
2009-07-12 17:39:00,M005,0.37
2009-07-12 17:40:00,M006,0.37
2009-07-12 17:41:00,M007,0.368
2009-07-12 17:42:00,M008,0.368
2009-07-12 17:43:00,M009,1.288
2009-07-12 17:44:00,M010,1.281
2009-07-12 17:45:00,M011,1.281
2009-07-12 17:46:00,M012,1.281
2009-07-12 17:47:00,M013,1.274
2009-07-12 17:48:00,M014,1.274
2009-07-12 17:49:00,M015,1.05
2009-07-12 17:50:00,M016,0.945
2009-07-12 17:51:00,M001,0.198
2009-07-12 17:52:00,M002,0.166
2009-07-12 17:53:00,M003,0.13
2009-07-12 17:54:00,M004,0.13
2009-07-12 17:55:00,M005,0.132
2009-07-12 17:56:00,M006,0.13
2009-07-12 17:57:00,M007,0.13
2009-07-12 17:58:00,M008,0.13
2009-07-12 17:59:00,M009,0.462
2009-07-12 18:00:00,M010,0.455
2009-07-12 18:01:00,M011,0.462
2009-07-12 18:02:00,M012,0.462
2009-07-12 18:03:00,M013,0.462
2009-07-12 18:04:00,M014,0.462
2009-07-12 18:05:00,M015,0.462
2009-07-12 18:06:00,M016,0.455
2009-07-12 18:07:00,M001,0.132
2009-07-12 18:08:00,M002,0.132
2009-07-12 18:09:00,M003,0.132
2009-07-12 18:10:00,M004,0.132
2009-07-12 18:11:00,M005,0.132
2009-07-12 18:12:00,M006,0.132
2009-07-12 18:13:00,M007,0.158
2009-07-12 18:14:00,M008,0.244
2009-07-12 18:15:00,M009,0.84
2009-07-12 18:16:00,M010,0.833
2009-07-12 18:17:00,M011,0.826
2009-07-12 18:18:00,M012,0.819
2009-07-12 18:19:00,M013,0.819
2009-07-12 18:20:00,M014,0.812
2009-07-12 18:21:00,M015,0.812
2009-07-12 18:22:00,M016,0.805
2009-07-12 18:23:00,M001,0.23
2009-07-12 18:24:00,M002,0.23
2009-07-12 18:25:00,M003,0.228
2009-07-12 18:26:00,M004,0.228
2009-07-12 18:27:00,M005,0.228
2009-07-12 18:28:00,M006,0.228
2009-07-12 18:29:00,M007,0.228
2009-07-12 18:30:00,M008,0.228
2009-07-12 18:31:00,M009,0.588
2009-07-12 18:32:00,M010,0.994
